customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,rfm_segment,cluster
882,89,2,227.42000000000002,5,4,3,543,Potential Customers,1
884,460,1,263.76,2,1,3,213,Potential Customers,3
885,606,2,410.64,1,4,4,144,Potential Customers,0
887,415,1,81.96,2,1,1,211,Potential Customers,3
889,287,4,625.76,3,5,5,355,Potential Customers,2
891,383,1,254.13,2,1,3,213,Potential Customers,3
892,577,1,482.32,1,1,5,115,Potential Customers,0
898,331,1,132.48,3,1,2,312,Potential Customers,4
900,153,3,695.8100000000001,4,5,5,455,Loyal Customers,2
901,318,1,125.48,3,1,2,312,Potential Customers,4
902,365,1,83.80000000000001,3,1,1,311,Potential Customers,3
904,677,1,688.45,1,1,5,115,Potential Customers,0
905,320,1,128.92,3,1,2,312,Potential Customers,4
906,399,1,49.18,2,1,1,211,Potential Customers,3
911,34,1,156.57,5,1,2,512,Potential Customers,4
912,173,1,208.92,4,1,3,413,Potential Customers,4
914,153,1,377.43,4,1,4,414,Potential Customers,4
917,505,2,601.68,2,4,5,245,Potential Customers,0
919,94,1,251.14,5,1,3,513,Potential Customers,4
920,583,2,202.12,1,4,3,143,Potential Customers,3
921,114,3,147.95,4,5,2,452,Potential Customers,1
930,442,2,235.66,2,4,3,243,Potential Customers,1
931,436,1,121.92,2,1,2,212,Potential Customers,3
932,196,1,519.9,4,1,5,415,Potential Customers,4
933,60,2,252.29,5,4,3,543,Potential Customers,1
934,368,1,316.77,2,1,4,214,Potential Customers,4
935,342,1,58.94,3,1,1,311,Potential Customers,4
938,329,2,742.21,3,4,5,345,Potential Customers,0
940,148,1,168.84,4,1,2,412,Potential Customers,4
945,526,1,236.73,2,1,3,213,Potential Customers,3
946,139,3,389.89,4,5,4,454,Potential Customers,1
947,217,1,225.96,4,1,3,413,Potential Customers,4
949,232,1,39.2,3,1,1,311,Potential Customers,4
951,414,1,492.1,2,1,5,215,Potential Customers,0
952,310,2,487.71,3,4,5,345,Potential Customers,1
954,665,1,182.76,1,1,3,113,Potential Customers,3
955,117,2,479.46000000000004,4,4,5,445,Potential Customers,1
960,218,1,136.29,4,1,2,412,Potential Customers,4
961,277,1,447.33000000000004,3,1,4,314,Potential Customers,4
962,681,1,110.94,1,1,2,112,Potential Customers,3
964,51,1,40.17,5,1,1,511,Potential Customers,4
965,435,1,118.54,2,1,2,212,Potential Customers,3
967,53,1,61.46,5,1,1,511,Potential Customers,4
968,22,1,603.15,5,1,5,515,Potential Customers,4
969,581,2,215.72000000000003,1,4,3,143,Potential Customers,3
970,111,3,291.75,4,5,4,454,Potential Customers,1
971,679,1,168.15,1,1,2,112,Potential Customers,3
972,464,1,258.29999999999995,2,1,3,213,Potential Customers,3
974,311,1,18.87,3,1,1,311,Potential Customers,4
975,311,1,46.32,3,1,1,311,Potential Customers,4
978,579,1,64.48,1,1,1,111,Lost Customers,3
981,616,1,68.19,1,1,1,111,Lost Customers,3
982,382,1,328.52,2,1,4,214,Potential Customers,3
984,251,1,57.04,3,1,1,311,Potential Customers,4
990,118,2,608.47,4,4,5,445,Potential Customers,1
992,79,2,552.98,5,4,5,545,Potential Customers,1
993,115,1,51.78,4,1,1,411,Potential Customers,4
996,248,2,207.64,3,4,3,343,Potential Customers,1
997,121,1,151.77,4,1,2,412,Potential Customers,4
999,518,1,261.4,2,1,3,213,Potential Customers,3
1000,475,2,637.75,2,4,5,245,Potential Customers,0
1003,674,1,485.20000000000005,1,1,5,115,Potential Customers,0
1005,626,1,160.4,1,1,2,112,Potential Customers,3
1007,473,1,37.04,2,1,1,211,Potential Customers,3
1010,52,1,69.48,5,1,1,511,Potential Customers,4
1013,309,2,238.89,3,4,3,343,Potential Customers,1
1014,125,3,740.88,4,5,5,455,Loyal Customers,2
1018,62,3,544.4499999999999,5,5,5,555,High Value Customers,2
1019,175,2,381.84000000000003,4,4,4,444,Potential Customers,1
1020,295,1,194.54999999999998,3,1,3,313,Potential Customers,4
1021,29,3,794.93,5,5,5,555,High Value Customers,2
1027,507,1,39.72,2,1,1,211,Potential Customers,3
1028,207,1,287.12,4,1,3,413,Potential Customers,4
1031,563,1,502.65,1,1,5,115,Potential Customers,0
1032,138,3,540.39,4,5,5,455,Loyal Customers,2
1033,677,1,141.86,1,1,2,112,Potential Customers,3
1036,513,3,1038.13,2,5,5,255,Potential Customers,2
1037,154,3,379.37,4,5,4,454,Potential Customers,1
1038,179,2,168.51999999999998,4,4,2,442,Potential Customers,1
1041,155,2,362.64,4,4,4,444,Potential Customers,1
1042,397,3,590.96,2,5,5,255,Potential Customers,2
1044,255,1,529.9499999999999,3,1,5,315,Potential Customers,0
1046,495,1,402.65,2,1,4,214,Potential Customers,0
1049,342,1,156.92,3,1,2,312,Potential Customers,4
1050,352,1,233.45,3,1,3,313,Potential Customers,4
1052,261,2,204.58,3,4,3,343,Potential Customers,1
1053,73,3,823.75,5,5,5,555,High Value Customers,2
1054,681,1,217.35000000000002,1,1,3,113,Potential Customers,3
1055,339,1,202.24,3,1,3,313,Potential Customers,4
1061,533,2,775.04,1,4,5,145,Potential Customers,0
1062,252,1,219.89999999999998,3,1,3,313,Potential Customers,4
1064,641,1,38.91,1,1,1,111,Lost Customers,3
1065,512,1,421.0,2,1,4,214,Potential Customers,0
1066,387,1,280.6,2,1,3,213,Potential Customers,3
1067,615,1,78.05,1,1,1,111,Lost Customers,3
1068,538,1,65.94,1,1,1,111,Lost Customers,3
1069,418,1,165.09,2,1,2,212,Potential Customers,3
1072,483,1,392.5,2,1,4,214,Potential Customers,0
1073,567,1,114.74,1,1,2,112,Potential Customers,3
1077,109,1,313.24,4,1,4,414,Potential Customers,4
1078,231,2,525.59,3,4,5,345,Potential Customers,1
1079,129,1,146.16,4,1,2,412,Potential Customers,4
1081,236,3,1137.31,3,5,5,355,Potential Customers,2
1082,182,2,216.79000000000002,4,4,3,443,Potential Customers,1
1083,475,1,366.3,2,1,4,214,Potential Customers,3
1085,608,2,404.12,1,4,4,144,Potential Customers,0
1086,489,1,163.38,2,1,2,212,Potential Customers,3
1087,14,4,619.99,5,5,5,555,High Value Customers,2
1089,7,2,634.6800000000001,5,4,5,545,Potential Customers,1
1092,21,1,40.79,5,1,1,511,Potential Customers,4
1094,202,2,583.02,4,4,5,445,Potential Customers,1
1099,212,1,86.05,4,1,1,411,Potential Customers,4
1101,50,2,835.5,5,4,5,545,Potential Customers,2
1103,15,1,141.52,5,1,2,512,Potential Customers,4
1104,309,1,64.62,3,1,1,311,Potential Customers,4
1106,105,1,76.04,5,1,1,511,Potential Customers,4
1108,722,1,189.68,1,1,3,113,Potential Customers,3
1109,146,1,281.4,4,1,3,413,Potential Customers,4
1110,721,1,109.45,1,1,2,112,Potential Customers,3
1111,427,1,249.29999999999998,2,1,3,213,Potential Customers,3
1113,216,1,361.59999999999997,4,1,4,414,Potential Customers,4
1114,221,2,434.36,4,4,4,444,Potential Customers,1
1118,360,2,854.3,3,4,5,345,Potential Customers,0
1119,49,1,65.37,5,1,1,511,Potential Customers,4
1120,190,3,390.65,4,5,4,454,Potential Customers,1
1121,689,1,124.2,1,1,2,112,Potential Customers,3
1123,64,3,270.77,5,5,3,553,Potential Customers,1
1125,224,1,52.14,4,1,1,411,Potential Customers,4
1126,609,1,260.13,1,1,3,113,Potential Customers,3
1129,393,2,422.78,2,4,4,244,Potential Customers,0
1130,575,1,161.85000000000002,1,1,2,112,Potential Customers,3
1131,362,2,622.93,3,4,5,345,Potential Customers,0
1132,578,1,65.5,1,1,1,111,Lost Customers,3
1133,483,1,68.67,2,1,1,211,Potential Customers,3
1134,343,1,90.05000000000001,3,1,1,311,Potential Customers,4
1135,637,1,82.38,1,1,1,111,Lost Customers,3
1136,143,1,495.76,4,1,5,415,Potential Customers,4
1137,322,1,106.48,3,1,2,312,Potential Customers,4
1141,107,3,899.7900000000001,5,5,5,555,High Value Customers,2
1142,223,1,244.11,4,1,3,413,Potential Customers,4
1143,120,5,792.77,4,5,5,455,Loyal Customers,2
1145,29,1,12.69,5,1,1,511,Potential Customers,4
1146,198,1,272.4,4,1,3,413,Potential Customers,4
1149,280,1,13.95,3,1,1,311,Potential Customers,4
1151,51,1,101.43,5,1,2,512,Potential Customers,4
1154,469,1,715.3499999999999,2,1,5,215,Potential Customers,0
1155,228,1,278.2,4,1,3,413,Potential Customers,4
1157,358,1,348.15,3,1,4,314,Potential Customers,4
1159,148,1,174.45,4,1,3,413,Potential Customers,4
1162,65,3,615.71,5,5,5,555,High Value Customers,2
1163,188,2,302.76,4,4,4,444,Potential Customers,1
1164,368,2,259.27,2,4,3,243,Potential Customers,1
1166,365,1,32.8,3,1,1,311,Potential Customers,3
1167,325,1,35.77,3,1,1,311,Potential Customers,4
1168,417,1,124.28999999999999,2,1,2,212,Potential Customers,3
1170,526,1,143.16,2,1,2,212,Potential Customers,3
1171,182,1,40.84,4,1,1,411,Potential Customers,4
1174,133,1,72.98,4,1,1,411,Potential Customers,4
1175,106,3,446.78000000000003,5,5,4,554,Loyal Customers,1
1177,35,1,351.56,5,1,4,514,Potential Customers,4
1180,146,3,150.3,4,5,2,452,Potential Customers,1
1186,131,3,68.57000000000001,4,5,1,451,Potential Customers,1
1188,112,3,318.54999999999995,4,5,4,454,Potential Customers,1
1189,128,3,1900.3799999999999,4,5,5,455,Loyal Customers,2
1190,243,2,803.95,3,4,5,345,Potential Customers,2
1195,54,1,174.60000000000002,5,1,3,513,Potential Customers,4
1197,69,1,88.1,5,1,1,511,Potential Customers,4
1198,122,1,55.74,4,1,1,411,Potential Customers,4
1199,637,1,201.08,1,1,3,113,Potential Customers,3
1200,268,3,443.75,3,5,4,354,Potential Customers,1
1201,258,2,276.2,3,4,3,343,Potential Customers,1
1204,609,1,267.88,1,1,3,113,Potential Customers,3
1205,120,1,519.28,4,1,5,415,Potential Customers,4
1206,309,1,21.34,3,1,1,311,Potential Customers,4
1207,545,1,438.25,1,1,4,114,Potential Customers,0
1209,36,1,38.04,5,1,1,511,Potential Customers,4
1210,226,2,487.09,4,4,5,445,Potential Customers,1
1212,247,1,95.01,3,1,2,312,Potential Customers,4
1213,210,1,102.85,4,1,2,412,Potential Customers,4
1214,93,1,131.0,5,1,2,512,Potential Customers,4
1215,141,2,236.89000000000001,4,4,3,443,Potential Customers,1
1218,171,2,586.3000000000001,4,4,5,445,Potential Customers,1
1221,286,1,151.74,3,1,2,312,Potential Customers,4
1222,57,3,683.96,5,5,5,555,High Value Customers,2
1223,3,3,426.73,5,5,4,554,Loyal Customers,1
1224,156,1,10.23,4,1,1,411,Potential Customers,4
1229,366,1,414.4,3,1,4,314,Potential Customers,0
1231,30,2,142.12,5,4,2,542,Potential Customers,1
1232,118,1,60.2,4,1,1,411,Potential Customers,4
1234,167,2,602.73,4,4,5,445,Potential Customers,1
1235,10,1,69.79,5,1,1,511,Potential Customers,4
1237,146,2,506.60999999999996,4,4,5,445,Potential Customers,1
1238,486,1,14.72,2,1,1,211,Potential Customers,3
1240,251,2,119.25999999999999,3,4,2,342,Potential Customers,1
1241,61,2,402.54,5,4,4,544,Potential Customers,1
1243,472,1,50.41,2,1,1,211,Potential Customers,3
1246,373,1,301.8,2,1,4,214,Potential Customers,3
1248,494,1,118.56,2,1,2,212,Potential Customers,3
1250,186,2,1557.5099999999998,4,4,5,445,Potential Customers,2
1252,105,2,366.53,5,4,4,544,Potential Customers,1
1255,720,1,305.15,1,1,4,114,Potential Customers,3
1256,110,4,923.13,4,5,5,455,Loyal Customers,2
1258,384,3,307.59999999999997,2,5,4,254,Potential Customers,1
1260,494,1,202.44,2,1,3,213,Potential Customers,3
1263,110,2,118.39,4,4,2,442,Potential Customers,1
1264,422,2,227.18,2,4,3,243,Potential Customers,1
1267,584,2,161.78,1,4,2,142,Potential Customers,3
1270,329,3,236.67000000000002,3,5,3,353,Potential Customers,1
1271,558,1,347.79,1,1,4,114,Potential Customers,3
1272,481,3,636.46,2,5,5,255,Potential Customers,2
1273,226,2,752.74,4,4,5,445,Potential Customers,2
1274,671,1,206.20000000000002,1,1,3,113,Potential Customers,3
1277,14,2,340.38,5,4,4,544,Potential Customers,1
1278,565,1,409.0,1,1,4,114,Potential Customers,3
1280,366,1,44.78,3,1,1,311,Potential Customers,3
1281,198,2,270.23,4,4,3,443,Potential Customers,1
1282,76,1,582.12,5,1,5,515,Potential Customers,4
1284,177,1,48.69,4,1,1,411,Potential Customers,4
1286,425,1,395.05,2,1,4,214,Potential Customers,0
1287,300,1,119.9,3,1,2,312,Potential Customers,4
1288,7,3,977.4200000000001,5,5,5,555,High Value Customers,2
1289,553,3,616.47,1,5,5,155,At Risk Customers,0
1293,7,1,95.64,5,1,2,512,Potential Customers,4
1296,469,1,774.64,2,1,5,215,Potential Customers,0
1298,317,1,55.37,3,1,1,311,Potential Customers,4
1299,563,1,23.34,1,1,1,111,Lost Customers,3
1300,215,1,38.89,4,1,1,411,Potential Customers,4
1301,300,1,140.82,3,1,2,312,Potential Customers,4
1303,233,2,941.3499999999999,3,4,5,345,Potential Customers,2
1304,131,2,814.1800000000001,4,4,5,445,Potential Customers,2
1305,15,1,236.88,5,1,3,513,Potential Customers,4
1309,184,3,455.73999999999995,4,5,4,454,Potential Customers,1
1310,318,1,63.88,3,1,1,311,Potential Customers,4
1312,158,2,404.3,4,4,4,444,Potential Customers,1
1313,667,1,111.57,1,1,2,112,Potential Customers,3
1314,265,1,66.52,3,1,1,311,Potential Customers,4
1316,24,2,143.76,5,4,2,542,Potential Customers,1
1317,253,1,97.24,3,1,2,312,Potential Customers,4
1323,178,1,290.48,4,1,4,414,Potential Customers,4
1328,474,2,593.76,2,4,5,245,Potential Customers,0
1329,196,2,427.4,4,4,4,444,Potential Customers,1
1330,135,3,910.53,4,5,5,455,Loyal Customers,2
1331,396,1,68.26,2,1,1,211,Potential Customers,3
1332,294,1,188.1,3,1,3,313,Potential Customers,4
1334,466,1,100.77000000000001,2,1,2,212,Potential Customers,3
1337,299,1,90.72,3,1,1,311,Potential Customers,4
1339,586,2,501.96000000000004,1,4,5,145,Potential Customers,0
1340,233,1,18.12,3,1,1,311,Potential Customers,4
1342,51,2,221.65,5,4,3,543,Potential Customers,1
1343,235,2,412.02000000000004,3,4,4,344,Potential Customers,1
1345,263,3,147.08,3,5,2,352,Potential Customers,1
1346,357,2,538.8,3,4,5,345,Potential Customers,0
1347,11,2,553.71,5,4,5,545,Potential Customers,1
1353,657,1,43.08,1,1,1,111,Lost Customers,3
1356,1,1,56.6,5,1,1,511,Potential Customers,4
1357,374,1,47.98,2,1,1,211,Potential Customers,3
1361,580,1,425.8,1,1,4,114,Potential Customers,0
1362,651,1,122.28,1,1,2,112,Potential Customers,3
1363,346,1,296.16,3,1,4,314,Potential Customers,4
1364,631,1,169.6,1,1,2,112,Potential Customers,3
1365,361,3,493.09999999999997,3,5,5,355,Potential Customers,1
1367,281,1,334.65,3,1,4,314,Potential Customers,4
1369,226,2,185.12,4,4,3,443,Potential Customers,1
1370,294,2,454.64,3,4,4,344,Potential Customers,1
1371,562,1,39.269999999999996,1,1,1,111,Lost Customers,3
1372,602,1,168.6,1,1,2,112,Potential Customers,3
1374,122,2,324.24,4,4,4,444,Potential Customers,1
1375,189,2,316.2,4,4,4,444,Potential Customers,1
1379,41,1,157.72,5,1,2,512,Potential Customers,4
1383,346,1,181.59,3,1,3,313,Potential Customers,4
1384,417,2,272.25,2,4,3,243,Potential Customers,1
1385,640,2,420.38,1,4,4,144,Potential Customers,0
1386,61,1,149.43,5,1,2,512,Potential Customers,4
1389,15,1,97.64,5,1,2,512,Potential Customers,4
1391,81,2,672.44,5,4,5,545,Potential Customers,1
1392,301,1,225.18,3,1,3,313,Potential Customers,4
1394,86,2,485.0,5,4,5,545,Potential Customers,1
1398,159,1,56.66,4,1,1,411,Potential Customers,4
1404,173,1,143.28,4,1,2,412,Potential Customers,4
1406,627,1,66.26,1,1,1,111,Lost Customers,3
1408,346,1,17.92,3,1,1,311,Potential Customers,4
1410,318,1,58.86,3,1,1,311,Potential Customers,4
1411,498,1,61.2,2,1,1,211,Potential Customers,3
1415,568,1,269.1,1,1,3,113,Potential Customers,3
1417,126,1,66.98,4,1,1,411,Potential Customers,4
1418,58,2,894.75,5,4,5,545,Potential Customers,2
1419,529,1,72.28,2,1,1,211,Potential Customers,3
1421,228,1,389.79999999999995,4,1,4,414,Potential Customers,4
1422,335,2,659.03,3,4,5,345,Potential Customers,0
1423,271,4,420.5,3,5,4,354,Potential Customers,2
1425,457,1,80.16,2,1,1,211,Potential Customers,3
1426,588,2,297.5,1,4,4,144,Potential Customers,0
1427,329,3,294.99,3,5,4,354,Potential Customers,1
1428,340,2,232.42,3,4,3,343,Potential Customers,1
1429,568,1,44.51,1,1,1,111,Lost Customers,3
1431,41,2,683.26,5,4,5,545,Potential Customers,1
1433,305,2,642.0,3,4,5,345,Potential Customers,0
1434,687,1,399.32,1,1,4,114,Potential Customers,3
1437,525,2,414.2,2,4,4,244,Potential Customers,0
1439,165,1,510.33000000000004,4,1,5,415,Potential Customers,4
1441,459,1,507.94,2,1,5,215,Potential Customers,0
1442,499,2,97.68,2,4,2,242,Potential Customers,3
1443,722,1,345.03000000000003,1,1,4,114,Potential Customers,3
1446,315,1,186.9,3,1,3,313,Potential Customers,4
1447,652,1,84.02,1,1,1,111,Lost Customers,3
1448,2,2,787.14,5,4,5,545,Potential Customers,2
1450,43,1,50.28,5,1,1,511,Potential Customers,4
1457,484,1,269.20000000000005,2,1,3,213,Potential Customers,3
1459,534,1,165.6,1,1,2,112,Potential Customers,3
1461,155,2,395.41999999999996,4,4,4,444,Potential Customers,1
1462,262,2,777.71,3,4,5,345,Potential Customers,0
1463,549,1,248.08,1,1,3,113,Potential Customers,3
1464,64,2,198.27999999999997,5,4,3,543,Potential Customers,1
1465,141,1,134.28,4,1,2,412,Potential Customers,4
1466,429,1,27.240000000000002,2,1,1,211,Potential Customers,3
1468,450,2,311.84000000000003,2,4,4,244,Potential Customers,0
1473,411,1,288.71999999999997,2,1,4,214,Potential Customers,3
1474,641,1,137.04,1,1,2,112,Potential Customers,3
1475,500,1,34.21,2,1,1,211,Potential Customers,3
1476,110,1,327.12,4,1,4,414,Potential Customers,4
1478,648,1,279.6,1,1,3,113,Potential Customers,3
1484,614,1,122.74,1,1,2,112,Potential Customers,3
1486,84,3,871.9200000000001,5,5,5,555,High Value Customers,2
1487,288,3,488.90999999999997,3,5,5,355,Potential Customers,1
1488,1,3,878.59,5,5,5,555,High Value Customers,2
1489,147,2,184.22,4,4,3,443,Potential Customers,1
1490,162,3,547.19,4,5,5,455,Loyal Customers,2
1491,230,1,140.94,3,1,2,312,Potential Customers,4
1493,138,2,456.44,4,4,4,444,Potential Customers,1
1494,53,2,759.82,5,4,5,545,Potential Customers,2
1496,727,1,33.45,1,1,1,111,Lost Customers,3
1499,638,2,467.8,1,4,4,144,Potential Customers,0
1500,125,1,17.66,4,1,1,411,Potential Customers,4
1504,615,1,28.28,1,1,1,111,Lost Customers,3
1505,192,1,87.81,4,1,1,411,Potential Customers,4
1507,453,1,256.48,2,1,3,213,Potential Customers,3
1508,391,2,272.59999999999997,2,4,3,243,Potential Customers,1
1510,420,1,39.42,2,1,1,211,Potential Customers,3
1513,359,1,154.76,3,1,2,312,Potential Customers,4
1515,412,3,829.65,2,5,5,255,Potential Customers,2
1516,653,1,42.089999999999996,1,1,1,111,Lost Customers,3
1519,691,1,36.52,1,1,1,111,Lost Customers,3
1523,249,2,514.54,3,4,5,345,Potential Customers,1
1524,340,2,262.26,3,4,3,343,Potential Customers,1
1527,420,1,37.09,2,1,1,211,Potential Customers,3
1528,6,1,346.62,5,1,4,514,Potential Customers,4
1529,658,1,104.22,1,1,2,112,Potential Customers,3
1530,54,3,324.70000000000005,5,5,4,554,Loyal Customers,1
1531,476,1,362.9,2,1,4,214,Potential Customers,3
1532,293,2,802.88,3,4,5,345,Potential Customers,0
1534,364,1,67.62,3,1,1,311,Potential Customers,3
1535,249,1,235.77,3,1,3,313,Potential Customers,4
1536,217,3,423.40999999999997,4,5,4,454,Potential Customers,1
1537,705,1,141.95,1,1,2,112,Potential Customers,3
1538,218,1,43.7,4,1,1,411,Potential Customers,4
1539,285,2,732.6899999999999,3,4,5,345,Potential Customers,0
1540,284,3,545.1,3,5,5,355,Potential Customers,2
1542,466,1,12.97,2,1,1,211,Potential Customers,3
1544,28,2,577.78,5,4,5,545,Potential Customers,1
1546,191,1,169.64,4,1,2,412,Potential Customers,4
1547,217,3,477.30999999999995,4,5,5,455,Loyal Customers,1
1549,315,1,26.36,3,1,1,311,Potential Customers,4
1550,289,1,125.32,3,1,2,312,Potential Customers,4
1551,409,1,355.05,2,1,4,214,Potential Customers,3
1553,289,4,1813.79,3,5,5,355,Potential Customers,2
1554,349,2,415.46999999999997,3,4,4,344,Potential Customers,1
1555,342,1,342.52,3,1,4,314,Potential Customers,4
1557,457,1,61.67999999999999,2,1,1,211,Potential Customers,3
1558,601,1,155.38,1,1,2,112,Potential Customers,3
1560,77,1,206.19,5,1,3,513,Potential Customers,4
1561,694,1,228.56,1,1,3,113,Potential Customers,3
1566,217,1,104.83,4,1,2,412,Potential Customers,4
1568,308,1,370.90000000000003,3,1,4,314,Potential Customers,4
1570,544,1,271.04,1,1,3,113,Potential Customers,3
1571,100,3,1386.61,5,5,5,555,High Value Customers,2
1572,304,1,30.1,3,1,1,311,Potential Customers,4
1573,184,2,567.53,4,4,5,445,Potential Customers,1
1574,156,2,379.84000000000003,4,4,4,444,Potential Customers,1
1575,276,1,51.15,3,1,1,311,Potential Customers,4
1576,182,1,103.04,4,1,2,412,Potential Customers,4
1578,613,1,280.32,1,1,3,113,Potential Customers,3
1582,367,2,796.04,2,4,5,245,Potential Customers,0
1584,154,2,436.11,4,4,4,444,Potential Customers,1
1585,381,2,207.39999999999998,2,4,3,243,Potential Customers,1
1586,469,1,168.03,2,1,2,212,Potential Customers,3
1587,479,1,238.0,2,1,3,213,Potential Customers,3
1588,529,2,93.37,2,4,2,242,Potential Customers,3
1589,219,1,155.67000000000002,4,1,2,412,Potential Customers,4
1590,577,1,207.56,1,1,3,113,Potential Customers,3
1591,132,2,463.79,4,4,4,444,Potential Customers,1
